"femaDeclarationString","disasterNumber","state","declarationType","declarationDate","fyDeclared","incidentType","declarationTitle","ihProgramDeclared","iaProgramDeclared","paProgramDeclared","hmProgramDeclared","incidentBeginDate","incidentEndDate","disasterCloseoutDate","tribalRequest","fipsStateCode","fipsCountyCode","placeCode","designatedArea","declarationRequestNumber","lastIAFilingDate","lastRefresh","hash","id","latitude","longitude","declarationYear","declarationMonth"
"DR-4711-KY",4711,"KY","DR","2023-05-09T00:00:00.000Z",2023,"Flood","SEVERE STORMS, STRAIGHT-LINE WINDS, FLOODING, LANDSLIDES, AND MUDSLIDES",0,0,1,1,"2023-02-15T00:00:00.000Z","2023-02-20T00:00:00.000Z","",0,21,175,99175,"Morgan (County)",23027,"","2023-05-22T03:41:22.800Z","e3884753cc3686d419846b29d1aefe8ac53fb7ce","61596728-c6fd-47a2-82a4-7aaa43b50c1b",37.9145713,-83.2934086,2023,5
"DR-4711-KY",4711,"KY","DR","2023-05-09T00:00:00.000Z",2023,"Flood","SEVERE STORMS, STRAIGHT-LINE WINDS, FLOODING, LANDSLIDES, AND MUDSLIDES",0,0,1,1,"2023-02-15T00:00:00.000Z","2023-02-20T00:00:00.000Z","",0,21,189,99189,"Owsley (County)",23027,"","2023-05-22T03:41:22.800Z","6ff82e0d2502b2e8f655db75c28d80b9da28b74b","d3cf1420-ba3f-4c00-984f-ae02d88e5c82",37.4294933,-83.7199136,2023,5
"DR-4711-KY",4711,"KY","DR","2023-05-09T00:00:00.000Z",2023,"Flood","SEVERE STORMS, STRAIGHT-LINE WINDS, FLOODING, LANDSLIDES, AND MUDSLIDES",0,0,1,1,"2023-02-15T00:00:00.000Z","2023-02-20T00:00:00.000Z","",0,21,193,99193,"Perry (County)",23027,"","2023-05-22T03:41:22.800Z","8684e6350e50061854075d3120c239c3177b653e","74f18476-ed17-4c44-baf2-cc8654986db1",37.3160706,-83.2077645,2023,5
"DR-4711-KY",4711,"KY","DR","2023-05-09T00:00:00.000Z",2023,"Flood","SEVERE STORMS, STRAIGHT-LINE WINDS, FLOODING, LANDSLIDES, AND MUDSLIDES",0,0,1,1,"2023-02-15T00:00:00.000Z","2023-02-20T00:00:00.000Z","",0,21,197,99197,"Powell (County)",23027,"","2023-05-22T03:41:22.800Z","9ef2b510841a072c1936e24bd97612b3501a9d42","ce8fdab2-7174-469f-be0e-1dad993c41ad",37.8380647,-83.8260884,2023,5
"DR-4711-KY",4711,"KY","DR","2023-05-09T00:00:00.000Z",2023,"Flood","SEVERE STORMS, STRAIGHT-LINE WINDS, FLOODING, LANDSLIDES, AND MUDSLIDES",0,0,1,1,"2023-02-15T00:00:00.000Z","2023-02-20T00:00:00.000Z","",0,21,235,99235,"Whitley (County)",23027,"","2023-05-22T03:41:22.800Z","a2dbabf4546f85738eeec3d919d511d34b388a75","8139f222-2aab-4592-9d56-0011bac57ec3",36.726335,-84.1857115,2023,5
"DR-4711-KY",4711,"KY","DR","2023-05-09T00:00:00.000Z",2023,"Flood","SEVERE STORMS, STRAIGHT-LINE WINDS, FLOODING, LANDSLIDES, AND MUDSLIDES",0,0,1,1,"2023-02-15T00:00:00.000Z","2023-02-20T00:00:00.000Z","",0,21,237,99237,"Wolfe (County)",23027,"","2023-05-22T03:41:22.800Z","1670a40c69e48f4c042a9978f7cfed8371c64f6f","410bcc60-f6d2-49dd-9266-b9837fc8d518",37.7550869,-83.4643551,2023,5
"DR-4710-AL",4710,"AL","DR","2023-05-05T00:00:00.000Z",2023,"Severe Storm","SEVERE STORMS, STRAIGHT-LINE WINDS, AND TORNADOES",0,0,1,1,"2023-03-24T00:00:00.000Z","2023-03-27T00:00:00.000Z","",0,1,17,99017,"Chambers (County)",23046,"","2023-05-22T03:41:22.800Z","ce2521bad0cf42d7990ac7fdd519e1a0178aff62","e6320e3a-0bf1-4f01-ad30-2cb35ec5d353",32.9028048,-85.354965,2023,5
"DR-4710-AL",4710,"AL","DR","2023-05-05T00:00:00.000Z",2023,"Severe Storm","SEVERE STORMS, STRAIGHT-LINE WINDS, AND TORNADOES",0,0,1,1,"2023-03-24T00:00:00.000Z","2023-03-27T00:00:00.000Z","",0,1,33,99033,"Colbert (County)",23046,"","2023-05-22T03:41:22.800Z","6f769d38cbbb6b63d99cd6267c1330edfdffc23e","812535d8-abeb-4aff-b38a-3d32ef78e6d0",34.7719695,-87.63462,2023,5
"DR-4710-AL",4710,"AL","DR","2023-05-05T00:00:00.000Z",2023,"Severe Storm","SEVERE STORMS, STRAIGHT-LINE WINDS, AND TORNADOES",0,0,1,1,"2023-03-24T00:00:00.000Z","2023-03-27T00:00:00.000Z","",0,1,37,99037,"Coosa (County)",23046,"","2023-05-22T03:41:22.800Z","a6996e82d089a042c3167d21a9cb0fcaa804e06b","7dfbc4dc-8726-41b9-b0de-2ad31ace907f",32.9305115,-86.1751759,2023,5
"DR-4710-AL",4710,"AL","DR","2023-05-05T00:00:00.000Z",2023,"Severe Storm","SEVERE STORMS, STRAIGHT-LINE WINDS, AND TORNADOES",0,0,1,1,"2023-03-24T00:00:00.000Z","2023-03-27T00:00:00.000Z","",0,1,51,99051,"Elmore (County)",23046,"","2023-05-22T03:41:22.800Z","05efe1250271fb8f4c00e69df84014b73c7c0729","dd3bf1a1-640e-48d0-94c8-f2192c689304",32.5647083,-86.0121573,2023,5
"DR-4710-AL",4710,"AL","DR","2023-05-05T00:00:00.000Z",2023,"Severe Storm","SEVERE STORMS, STRAIGHT-LINE WINDS, AND TORNADOES",0,0,1,1,"2023-03-24T00:00:00.000Z","2023-03-27T00:00:00.000Z","",0,1,77,99077,"Lauderdale (County)",23046,"","2023-05-22T03:41:22.800Z","4e912f08d188a1c9aad1ae1b66513e0e5eeb4927","e51ba9f6-375e-43f3-8e63-42f0961ae3c6",34.8840876,-87.658113,2023,5
"DR-4710-AL",4710,"AL","DR","2023-05-05T00:00:00.000Z",2023,"Severe Storm","SEVERE STORMS, STRAIGHT-LINE WINDS, AND TORNADOES",0,0,1,1,"2023-03-24T00:00:00.000Z","2023-03-27T00:00:00.000Z","",0,1,87,99087,"Macon (County)",23046,"","2023-05-22T03:41:22.800Z","01522150ec8c6f2628302dd27031d6db9b62c902","c70710ae-9652-4ad2-b400-779fd97c7bcc",32.3731182,-85.684578,2023,5
"DR-4710-AL",4710,"AL","DR","2023-05-05T00:00:00.000Z",2023,"Severe Storm","SEVERE STORMS, STRAIGHT-LINE WINDS, AND TORNADOES",0,0,1,1,"2023-03-24T00:00:00.000Z","2023-03-27T00:00:00.000Z","",0,1,93,99093,"Marion (County)",23046,"","2023-05-22T03:41:22.800Z","50f7e26ab3c4eec44846ed22b38616d57ea063b3","2a9bc60d-48e5-4859-914a-934bc79e5340",34.0441174,-87.7763333,2023,5
"DR-4710-AL",4710,"AL","DR","2023-05-05T00:00:00.000Z",2023,"Severe Storm","SEVERE STORMS, STRAIGHT-LINE WINDS, AND TORNADOES",0,0,1,1,"2023-03-24T00:00:00.000Z","2023-03-27T00:00:00.000Z","",0,1,103,99103,"Morgan (County)",23046,"","2023-05-22T03:41:22.800Z","a0cc612a2ec9126c5bf70f377409a244d79d5d89","08d611d5-8045-4b0e-8c81-4999a5bdafcc",34.4240875,-86.8621827,2023,5
"DR-4710-AL",4710,"AL","DR","2023-05-05T00:00:00.000Z",2023,"Severe Storm","SEVERE STORMS, STRAIGHT-LINE WINDS, AND TORNADOES",0,0,1,1,"2023-03-24T00:00:00.000Z","2023-03-27T00:00:00.000Z","",0,1,111,99111,"Randolph (County)",23046,"","2023-05-22T03:41:22.800Z","be17715efa2e85814bb24e5040c6323b813f52ed","fed5a64c-313b-4e43-9a2c-c220b99e7f49",33.2681523,-85.520024,2023,5
"DR-4710-AL",4710,"AL","DR","2023-05-05T00:00:00.000Z",2023,"Severe Storm","SEVERE STORMS, STRAIGHT-LINE WINDS, AND TORNADOES",0,0,1,1,"2023-03-24T00:00:00.000Z","2023-03-27T00:00:00.000Z","",0,1,123,99123,"Tallapoosa (County)",23046,"","2023-05-22T03:41:22.800Z","bace28a1c19e41ffb5355968a3ff859a38c9b8cd","760abed8-617a-4b01-a5ce-d9eb90224a4b",32.9201244,-85.8486236,2023,5
"DR-4709-FL",4709,"FL","DR","2023-04-27T00:00:00.000Z",2023,"Flood","SEVERE STORMS, TORNADOES, AND FLOODING",1,0,1,1,"2023-04-12T00:00:00.000Z","2023-04-14T00:00:00.000Z","",0,12,11,99011,"Broward (County)",23045,"2023-06-27T00:00:00.000Z","2023-05-22T03:41:22.800Z","4560e8406d6fdc3dbd8da3d6d508faa24e9dd2f7","17f611d5-d99c-44de-950d-2872ffb6d531",26.190096,-80.365865,2023,4
"DR-4708-NV",4708,"NV","DR","2023-04-27T00:00:00.000Z",2023,"Flood","SEVERE WINTER STORMS, FLOODING, LANDSLIDES, AND MUDSLIDES",0,0,1,1,"2023-03-08T00:00:00.000Z","2023-03-19T00:00:00.000Z","",0,32,5,99005,"Douglas (County)",23041,"","2023-05-22T03:41:22.800Z","6035405e9020cc63d66cb1b564008934d5d97ff1","ddb307d0-2b62-4d14-8fcc-6f7f05f9e54d",38.9265035,-119.6499162,2023,4
"DR-4708-NV",4708,"NV","DR","2023-04-27T00:00:00.000Z",2023,"Flood","SEVERE WINTER STORMS, FLOODING, LANDSLIDES, AND MUDSLIDES",0,0,1,1,"2023-03-08T00:00:00.000Z","2023-03-19T00:00:00.000Z","",0,32,11,99011,"Eureka (County)",23041,"","2023-05-22T03:41:22.800Z","53bb289a3941d2f688625df74fe52763be4c6d34","b29d07ac-40cb-4dda-b75a-53e64fc9aa73",39.7087133,-116.0018611,2023,4
"DR-4708-NV",4708,"NV","DR","2023-04-27T00:00:00.000Z",2023,"Flood","SEVERE WINTER STORMS, FLOODING, LANDSLIDES, AND MUDSLIDES",0,0,1,1,"2023-03-08T00:00:00.000Z","2023-03-19T00:00:00.000Z","",0,32,17,99017,"Lincoln (County)",23041,"","2023-05-22T03:41:22.800Z","d6f0829f14326456501ea3bf4fe3d2728c884c3d","e075dd13-3066-47c3-905e-57512e167f14",37.660825,-114.524264,2023,4
"DR-4708-NV",4708,"NV","DR","2023-04-27T00:00:00.000Z",2023,"Flood","SEVERE WINTER STORMS, FLOODING, LANDSLIDES, AND MUDSLIDES",0,0,1,1,"2023-03-08T00:00:00.000Z","2023-03-19T00:00:00.000Z","",0,32,19,99019,"Lyon (County)",23041,"","2023-05-22T03:41:22.800Z","a77348ec5acaa2338ace782a5bc0d9f939586b50","77754bb8-8c88-4662-9a89-4cc7ef1fed31",38.9524739,-119.1390642,2023,4
"DR-4708-NV",4708,"NV","DR","2023-04-27T00:00:00.000Z",2023,"Flood","SEVERE WINTER STORMS, FLOODING, LANDSLIDES, AND MUDSLIDES",0,0,1,1,"2023-03-08T00:00:00.000Z","2023-03-19T00:00:00.000Z","",0,32,21,99021,"Mineral (County)",23041,"","2023-05-22T03:41:22.800Z","af9cacf4dffc7f275a05925d97274896782fc841","0d43f899-083e-4176-803e-95f8b14a10d5",38.4343464,-118.4863963,2023,4
"DR-4708-NV",4708,"NV","DR","2023-04-27T00:00:00.000Z",2023,"Flood","SEVERE WINTER STORMS, FLOODING, LANDSLIDES, AND MUDSLIDES",0,0,1,1,"2023-03-08T00:00:00.000Z","2023-03-19T00:00:00.000Z","",0,32,29,99029,"Storey (County)",23041,"","2023-05-22T03:41:22.800Z","0215358182916179a1cfd3fe9c22a66ca5755227","da81fcc2-a506-407d-929c-999c74d1e569",39.4847933,-119.5571677,2023,4
"DR-4706-OK",4706,"OK","DR","2023-04-24T00:00:00.000Z",2023,"Tornado","SEVERE STORMS, STRAIGHT-LINE WINDS, AND TORNADOES",1,0,0,1,"2023-04-19T00:00:00.000Z","2023-04-20T00:00:00.000Z","",0,40,27,99027,"Cleveland (County)",23044,"2023-06-23T00:00:00.000Z","2023-05-22T03:41:22.800Z","a2b96bd89ea440c5fa2961babf06511a8fa43e63","4a7e77b6-d5ab-4094-99a8-79172066f9a4",35.254964,-97.3516558,2023,4
"DR-4706-OK",4706,"OK","DR","2023-04-24T00:00:00.000Z",2023,"Tornado","SEVERE STORMS, STRAIGHT-LINE WINDS, AND TORNADOES",1,0,1,1,"2023-04-19T00:00:00.000Z","2023-04-20T00:00:00.000Z","",0,40,87,99087,"McClain (County)",23044,"2023-06-23T00:00:00.000Z","2023-05-22T03:41:22.800Z","45fd8632371d22b3bdd57496043fa7b8e92c9368","0a01ff9c-a228-4ff7-b950-979735dba876",35.0282316,-97.4814163,2023,4
"DR-4706-OK",4706,"OK","DR","2023-04-24T00:00:00.000Z",2023,"Tornado","SEVERE STORMS, STRAIGHT-LINE WINDS, AND TORNADOES",1,0,1,1,"2023-04-19T00:00:00.000Z","2023-04-20T00:00:00.000Z","",0,40,125,99125,"Pottawatomie (County)",23044,"2023-06-23T00:00:00.000Z","2023-05-22T03:41:22.800Z","d0a2570a6d504ae4297ab23a07710af5a65f6d51","93cb7460-c67b-4c71-9fa0-60541bae64a6",35.275439,-97.0068393,2023,4
"DR-4705-TX",4705,"TX","DR","2023-04-21T00:00:00.000Z",2023,"Winter Storm","SEVERE WINTER STORM",0,0,1,1,"2023-01-30T00:00:00.000Z","2023-02-02T00:00:00.000Z","",0,48,1,99001,"Anderson (County)",23043,"","2023-05-22T03:41:22.800Z","76d905d94edbca77b6dc5066abb3955341c789a4","54d2c517-806e-4fb8-a95b-386092675d67",31.776932,-95.6457951,2023,4
"DR-4705-TX",4705,"TX","DR","2023-04-21T00:00:00.000Z",2023,"Winter Storm","SEVERE WINTER STORM",0,0,1,1,"2023-01-30T00:00:00.000Z","2023-02-02T00:00:00.000Z","",0,48,21,99021,"Bastrop (County)",23043,"","2023-05-22T03:41:22.800Z","aefcc95fbb96251ca8adb6bb160d38f853d07964","6925bf6d-9883-4b1f-9c23-32b691277297",30.0458708,-97.3516558,2023,4
"DR-4705-TX",4705,"TX","DR","2023-04-21T00:00:00.000Z",2023,"Winter Storm","SEVERE WINTER STORM",0,0,1,1,"2023-01-30T00:00:00.000Z","2023-02-02T00:00:00.000Z","",0,48,31,99031,"Blanco (County)",23043,"","2023-05-22T03:41:22.800Z","70f066b05feb7049fe721f24691e1228068827f6","6128cb94-8d23-4010-ad29-34b5ff58be15",30.3500511,-98.3964938,2023,4
"DR-4705-TX",4705,"TX","DR","2023-04-21T00:00:00.000Z",2023,"Winter Storm","SEVERE WINTER STORM",0,0,1,1,"2023-01-30T00:00:00.000Z","2023-02-02T00:00:00.000Z","",0,48,51,99051,"Burleson (County)",23043,"","2023-05-22T03:41:22.800Z","36cb8207df92a99254f991a483bdee1306c9899a","ce5490d5-1a99-43df-99c4-44071589bc96",30.4500257,-96.663812,2023,4
"DR-4705-TX",4705,"TX","DR","2023-04-21T00:00:00.000Z",2023,"Winter Storm","SEVERE WINTER STORM",0,0,1,1,"2023-01-30T00:00:00.000Z","2023-02-02T00:00:00.000Z","",0,48,53,99053,"Burnet (County)",23043,"","2023-05-22T03:41:22.800Z","8109911f6762af0434eec75e3d9cb6909e23de5f","b136344f-caa5-49be-b16b-27786c46a510",30.7270349,-98.2212979,2023,4
"DR-4705-TX",4705,"TX","DR","2023-04-21T00:00:00.000Z",2023,"Winter Storm","SEVERE WINTER STORM",0,0,1,1,"2023-01-30T00:00:00.000Z","2023-02-02T00:00:00.000Z","",0,48,145,99145,"Falls (County)",23043,"","2023-05-22T03:41:22.800Z","ddddf65982be3c0351cdd42b5910f7a6204ca8a9","c74e4646-7dc3-4f70-b176-23cd1920f6f8",31.1636412,-97.0068393,2023,4
"DR-4705-TX",4705,"TX","DR","2023-04-21T00:00:00.000Z",2023,"Winter Storm","SEVERE WINTER STORM",0,0,1,1,"2023-01-30T00:00:00.000Z","2023-02-02T00:00:00.000Z","",0,48,171,99171,"Gillespie (County)",23043,"","2023-05-22T03:41:22.800Z","76b048db31611313b9a645870032113ea5cba585","38ea525e-313f-46f5-b659-5b1b3b28d397",30.314993,-98.9245343,2023,4
"DR-4705-TX",4705,"TX","DR","2023-04-21T00:00:00.000Z",2023,"Winter Storm","SEVERE WINTER STORM",0,0,1,1,"2023-01-30T00:00:00.000Z","2023-02-02T00:00:00.000Z","",0,48,209,99209,"Hays (County)",23043,"","2023-05-22T03:41:22.800Z","de17296f0a3623df12e71baf7ddcc4c9c610ee55","ad0095c1-a384-4833-b2aa-37f9dca19778",30.0537607,-98.0028892,2023,4
"DR-4705-TX",4705,"TX","DR","2023-04-21T00:00:00.000Z",2023,"Winter Storm","SEVERE WINTER STORM",0,0,1,1,"2023-01-30T00:00:00.000Z","2023-02-02T00:00:00.000Z","",0,48,213,99213,"Henderson (County)",23043,"","2023-05-22T03:41:22.800Z","634b6ad7e6dbd5b41b01b5ed4098391eddc1ebdd","7199db9e-e7a7-47c5-88dc-d2f52236e2b7",32.1321367,-95.8142885,2023,4
"DR-4705-TX",4705,"TX","DR","2023-04-21T00:00:00.000Z",2023,"Winter Storm","SEVERE WINTER STORM",0,0,1,1,"2023-01-30T00:00:00.000Z","2023-02-02T00:00:00.000Z","",0,48,223,99223,"Hopkins (County)",23043,"","2023-05-22T03:41:22.800Z","6b839ac5505c105d4e9f624f9aa27dc21e610716","ae882df0-79c8-49f4-b8ba-b3b5b14806ac",33.2282942,-95.4777811,2023,4
"DR-4705-TX",4705,"TX","DR","2023-04-21T00:00:00.000Z",2023,"Winter Storm","SEVERE WINTER STORM",0,0,1,1,"2023-01-30T00:00:00.000Z","2023-02-02T00:00:00.000Z","",0,48,259,99259,"Kendall (County)",23043,"","2023-05-22T03:41:22.800Z","2709feaa5f9527c41413236305e24c2e339a7752","8f3ddc92-095f-4eb5-ac37-f23cea01da3a",29.9603413,-98.7481167,2023,4
"DR-4705-TX",4705,"TX","DR","2023-04-21T00:00:00.000Z",2023,"Winter Storm","SEVERE WINTER STORM",0,0,1,1,"2023-01-30T00:00:00.000Z","2023-02-02T00:00:00.000Z","",0,48,265,99265,"Kerr (County)",23043,"","2023-05-22T03:41:22.800Z","a04659404ab9f4088dc0389e18af4bb33e97f009","bc3ebb84-058d-43ad-8844-fe2c8facaf34",30.0945305,-99.456155,2023,4
"DR-4705-TX",4705,"TX","DR","2023-04-21T00:00:00.000Z",2023,"Winter Storm","SEVERE WINTER STORM",0,0,1,1,"2023-01-30T00:00:00.000Z","2023-02-02T00:00:00.000Z","",0,48,267,99267,"Kimble (County)",23043,"","2023-05-22T03:41:22.800Z","29caa3601b672b5ad4770b2303439e25969f523a","2662a068-adec-4abb-a19c-87f69a015227",30.4338473,-99.8124935,2023,4
"DR-4705-TX",4705,"TX","DR","2023-04-21T00:00:00.000Z",2023,"Winter Storm","SEVERE WINTER STORM",0,0,1,1,"2023-01-30T00:00:00.000Z","2023-02-02T00:00:00.000Z","",0,48,287,99287,"Lee (County)",23043,"","2023-05-22T03:41:22.800Z","32c6b942f51601c1721544e96a2d226722f47093","3491b079-658d-436a-8214-1ba30115a842",30.2967161,-96.9638624,2023,4
"DR-4705-TX",4705,"TX","DR","2023-04-21T00:00:00.000Z",2023,"Winter Storm","SEVERE WINTER STORM",0,0,1,1,"2023-01-30T00:00:00.000Z","2023-02-02T00:00:00.000Z","",0,48,289,99289,"Leon (County)",23043,"","2023-05-22T03:41:22.800Z","85d36139741d05df648f0e9257f8708098615ee0","0a0b2d1d-2436-40b9-af9c-91c9edb2bf18",31.2152685,-95.9832577,2023,4
"DR-4705-TX",4705,"TX","DR","2023-04-21T00:00:00.000Z",2023,"Winter Storm","SEVERE WINTER STORM",0,0,1,1,"2023-01-30T00:00:00.000Z","2023-02-02T00:00:00.000Z","",0,48,293,99293,"Limestone (County)",23043,"","2023-05-22T03:41:22.800Z","4eeac7ae15df01f5cce7188fdb336c5749b8853f","9e5f7b88-249c-4f14-9faa-75a0279e5d35",31.5461078,-96.663812,2023,4
"DR-4705-TX",4705,"TX","DR","2023-04-21T00:00:00.000Z",2023,"Winter Storm","SEVERE WINTER STORM",0,0,1,1,"2023-01-30T00:00:00.000Z","2023-02-02T00:00:00.000Z","",0,48,331,99331,"Milam (County)",23043,"","2023-05-22T03:41:22.800Z","371a1bdc940a35780faa165e983fdeec93617de1","69b3132e-d4c6-40cc-b261-0a1837facac7",30.7983914,-97.0068393,2023,4
"DR-4705-TX",4705,"TX","DR","2023-04-21T00:00:00.000Z",2023,"Winter Storm","SEVERE WINTER STORM",0,0,1,1,"2023-01-30T00:00:00.000Z","2023-02-02T00:00:00.000Z","",0,48,387,99387,"Red River (County)",23043,"","2023-05-22T03:41:22.800Z","f68ac21969093ed39caaa457b3deb5fc9a429820","0b603de0-1187-4b4d-a144-44f0246b0053",33.6072302,-94.976654,2023,4
"DR-4705-TX",4705,"TX","DR","2023-04-21T00:00:00.000Z",2023,"Winter Storm","SEVERE WINTER STORM",0,0,1,1,"2023-01-30T00:00:00.000Z","2023-02-02T00:00:00.000Z","",0,48,395,99395,"Robertson (County)",23043,"","2023-05-22T03:41:22.800Z","5760ac2754cbc813f0d3f5dcc287363a1185744f","d161b9f5-00cb-49d3-8dfb-4a2aa1285c9d",31.0080004,-96.4929797,2023,4
"DR-4705-TX",4705,"TX","DR","2023-04-21T00:00:00.000Z",2023,"Winter Storm","SEVERE WINTER STORM",0,0,1,1,"2023-01-30T00:00:00.000Z","2023-02-02T00:00:00.000Z","",0,48,453,99453,"Travis (County)",23043,"","2023-05-22T03:41:22.800Z","f6df80f2f87b0278c086fe1c7e92a5017a485854","f3d10447-9bde-434b-8e3b-900582ef4e2f",30.2097015,-97.6982272,2023,4
"DR-4705-TX",4705,"TX","DR","2023-04-21T00:00:00.000Z",2023,"Winter Storm","SEVERE WINTER STORM",0,0,1,1,"2023-01-30T00:00:00.000Z","2023-02-02T00:00:00.000Z","",0,48,491,99491,"Williamson (County)",23043,"","2023-05-22T03:41:22.800Z","963bc8b6eedc04af53d9aca83a0fd6c8e0759f23","9a98f1b8-7ecd-4d5a-83de-e66056f74fcb",30.7591685,-97.6982272,2023,4
"DR-4704-IN",4704,"IN","DR","2023-04-15T00:00:00.000Z",2023,"Severe Storm","SEVERE STORMS, STRAIGHT-LINE WINDS, AND TORNADOES",1,0,0,1,"2023-03-31T00:00:00.000Z","2023-04-01T00:00:00.000Z","",0,18,3,99003,"Allen (County)",23039,"2023-06-14T00:00:00.000Z","2023-05-22T03:41:22.800Z","74828a5c99f0811645a71c637bb5b30f5a858b1a","a5132965-e54c-4ec5-9f39-848b3d3f3618",41.0932622,-85.023346,2023,4
"DR-4704-IN",4704,"IN","DR","2023-04-15T00:00:00.000Z",2023,"Severe Storm","SEVERE STORMS, STRAIGHT-LINE WINDS, AND TORNADOES",1,0,0,1,"2023-03-31T00:00:00.000Z","2023-04-01T00:00:00.000Z","",0,18,53,99053,"Grant (County)",23039,"2023-06-14T00:00:00.000Z","2023-05-22T03:41:22.800Z","ea968d01042fe6b23f23ff01cc872c6d4c9b199b","3234f389-a581-43bf-8efc-1e0bc10b77f7",40.4730605,-85.684578,2023,4
"DR-4704-IN",4704,"IN","DR","2023-04-15T00:00:00.000Z",2023,"Severe Storm","SEVERE STORMS, STRAIGHT-LINE WINDS, AND TORNADOES",1,0,0,1,"2023-03-31T00:00:00.000Z","2023-04-01T00:00:00.000Z","",0,18,67,99067,"Howard (County)",23039,"2023-06-14T00:00:00.000Z","2023-05-22T03:41:22.800Z","83346fdc11a4fdb4d0d76bc48c51e9761ec214be","fd4d29a3-a9c2-4fb8-bd72-e5b96cf0be8b",40.4482767,-86.1344697,2023,4
"DR-4704-IN",4704,"IN","DR","2023-04-15T00:00:00.000Z",2023,"Severe Storm","SEVERE STORMS, STRAIGHT-LINE WINDS, AND TORNADOES",1,0,0,1,"2023-03-31T00:00:00.000Z","2023-04-01T00:00:00.000Z","",0,18,89,99089,"Lake (County)",23039,"2023-06-14T00:00:00.000Z","2023-05-22T03:41:22.800Z","c49c241c946a4efcdf7882fecf12db8dabc9d088","fd01c306-ef91-4383-a3a2-96321b137414",41.4897279,-87.3016132,2023,4
"DR-4703-AZ",4703,"AZ","DR","2023-04-11T00:00:00.000Z",2023,"Severe Storm","SEVERE WINTER STORMS AND FLOODING",0,0,1,1,"2023-01-14T00:00:00.000Z","2023-01-17T00:00:00.000Z","",1,4,0,48845,"Navajo Nation Reservation (Also NM and UT)",23024,"","2023-05-22T03:41:22.800Z","97919193804264af22b02e78046f01e7b32344c1","e74d8b6a-f0c0-44d5-9e06-e90c8a761f6e",36.0672173,-109.1880047,2023,4
"DR-4702-KY",4702,"KY","DR","2023-04-10T00:00:00.000Z",2023,"Severe Storm","SEVERE STORMS, STRAIGHT-LINE WINDS, TORNADOES, FLOODING, LANDSLIDES, AND MUDSLIDES",0,0,1,1,"2023-03-03T00:00:00.000Z","2023-03-04T00:00:00.000Z","",0,21,1,99001,"Adair (County)",23029,"","2023-05-22T03:41:22.800Z","bd63c306f3e43f150bf34543a66df280ba7e592a","2fe56539-1d3c-4e18-b648-4cf7bab8db29",37.076403,-85.3136218,2023,4
"DR-4702-KY",4702,"KY","DR","2023-04-10T00:00:00.000Z",2023,"Severe Storm","SEVERE STORMS, STRAIGHT-LINE WINDS, TORNADOES, FLOODING, LANDSLIDES, AND MUDSLIDES",0,0,1,1,"2023-03-03T00:00:00.000Z","2023-03-04T00:00:00.000Z","",0,21,3,99003,"Allen (County)",23029,"","2023-05-22T03:41:22.800Z","468cba042e34494bf528c59368e08ca924d10601","020b8615-f561-4921-afe9-0657c23eb991",36.7650471,-86.2158497,2023,4
"DR-4702-KY",4702,"KY","DR","2023-04-10T00:00:00.000Z",2023,"Severe Storm","SEVERE STORMS, STRAIGHT-LINE WINDS, TORNADOES, FLOODING, LANDSLIDES, AND MUDSLIDES",0,0,1,1,"2023-03-03T00:00:00.000Z","2023-03-04T00:00:00.000Z","",0,21,5,99005,"Anderson (County)",23029,"","2023-05-22T03:41:22.800Z","b47810454393c8ccf451eb3388f72a5020c36a3b","c67f82ab-7cd6-4710-9cd9-a7c02be09f55",37.998648,-84.981754,2023,4
"DR-4702-KY",4702,"KY","DR","2023-04-10T00:00:00.000Z",2023,"Severe Storm","SEVERE STORMS, STRAIGHT-LINE WINDS, TORNADOES, FLOODING, LANDSLIDES, AND MUDSLIDES",0,0,1,1,"2023-03-03T00:00:00.000Z","2023-03-04T00:00:00.000Z","",0,21,9,99009,"Barren (County)",23029,"","2023-05-22T03:41:22.800Z","2953d7b8adf163cc1de662e06eb8f67ab1002dac","981c07e3-231e-48da-835d-e53a9f22053e",36.9676836,-85.8486236,2023,4
"DR-4702-KY",4702,"KY","DR","2023-04-10T00:00:00.000Z",2023,"Severe Storm","SEVERE STORMS, STRAIGHT-LINE WINDS, TORNADOES, FLOODING, LANDSLIDES, AND MUDSLIDES",0,0,1,1,"2023-03-03T00:00:00.000Z","2023-03-04T00:00:00.000Z","",0,21,17,99017,"Bourbon (County)",23029,"","2023-05-22T03:41:22.800Z","fecf137e0203ffb44e7d457cabc3dc68e1de4579","d7ec397f-11a2-40d7-8bf7-4f546a10efe0",38.2170752,-84.2278796,2023,4
"DR-4702-KY",4702,"KY","DR","2023-04-10T00:00:00.000Z",2023,"Severe Storm","SEVERE STORMS, STRAIGHT-LINE WINDS, TORNADOES, FLOODING, LANDSLIDES, AND MUDSLIDES",0,0,1,1,"2023-03-03T00:00:00.000Z","2023-03-04T00:00:00.000Z","",0,21,21,99021,"Boyle (County)",23029,"","2023-05-22T03:41:22.800Z","b30470db5d7b6242c55f0d752a3849240ff8a510","6c6cb7c0-602f-4064-b04a-0f8633350bfe",37.6526034,-84.8150781,2023,4
